epoch = 0  |  train_loss = 0.163448  |  val_loss = 0.161914  |  training_for: 1.77
epoch = 223  |  train_loss = 0.147947  |  val_loss = 0.154066  |  training_for: 323.24
epoch = 224  |  train_loss = 0.147917  |  val_loss = 0.153681  |  training_for: 324.69
epoch = 225  |  train_loss = 0.147942  |  val_loss = 0.153230  |  training_for: 326.14
epoch = 226  |  train_loss = 0.147954  |  val_loss = 0.154043  |  training_for: 327.70
epoch = 227  |  train_loss = 0.147937  |  val_loss = 0.153785  |  training_for: 329.14
epoch = 228  |  train_loss = 0.147950  |  val_loss = 0.153690  |  training_for: 330.60
epoch = 229  |  train_loss = 0.147944  |  val_loss = 0.153926  |  training_for: 332.05
epoch = 230  |  train_loss = 0.147946  |  val_loss = 0.153785  |  training_for: 333.51
epoch = 231  |  train_loss = 0.147924  |  val_loss = 0.153731  |  training_for: 334.95
epoch = 232  |  train_loss = 0.147925  |  val_loss = 0.153736  |  training_for: 336.42
epoch = 233  |  train_loss = 0.147930  |  val_loss = 0.153739  |  training_for: 337.87
epoch = 234  |  train_loss = 0.147938  |  val_loss = 0.154337  |  training_for: 339.33
epoch = 235  |  train_loss = 0.147912  |  val_loss = 0.153790  |  training_for: 340.79
epoch = 236  |  train_loss = 0.147941  |  val_loss = 0.153623  |  training_for: 342.24
epoch = 237  |  train_loss = 0.147927  |  val_loss = 0.153596  |  training_for: 343.74
epoch = 238  |  train_loss = 0.147935  |  val_loss = 0.153958  |  training_for: 345.19
epoch = 239  |  train_loss = 0.147931  |  val_loss = 0.153691  |  training_for: 346.67
epoch = 240  |  train_loss = 0.147947  |  val_loss = 0.154199  |  training_for: 348.21
epoch = 241  |  train_loss = 0.147954  |  val_loss = 0.153481  |  training_for: 349.65
epoch = 242  |  train_loss = 0.147913  |  val_loss = 0.153321  |  training_for: 351.08
epoch = 243  |  train_loss = 0.147929  |  val_loss = 0.153458  |  training_for: 352.54
epoch = 244  |  train_loss = 0.147915  |  val_loss = 0.153627  |  training_for: 353.97
epoch = 245  |  train_loss = 0.147934  |  val_loss = 0.153281  |  training_for: 355.42
epoch = 246  |  train_loss = 0.147935  |  val_loss = 0.153674  |  training_for: 356.86
epoch = 247  |  train_loss = 0.147960  |  val_loss = 0.153591  |  training_for: 358.28
epoch = 248  |  train_loss = 0.147935  |  val_loss = 0.153699  |  training_for: 359.73
epoch = 249  |  train_loss = 0.147924  |  val_loss = 0.153332  |  training_for: 361.19
epoch = 250  |  train_loss = 0.147906  |  val_loss = 0.153838  |  training_for: 362.66
epoch = 251  |  train_loss = 0.147909  |  val_loss = 0.153472  |  training_for: 364.10
epoch = 252  |  train_loss = 0.147915  |  val_loss = 0.152773  |  training_for: 365.53
epoch = 253  |  train_loss = 0.147917  |  val_loss = 0.152679  |  training_for: 366.97
epoch = 254  |  train_loss = 0.147931  |  val_loss = 0.152933  |  training_for: 368.57
epoch = 255  |  train_loss = 0.147930  |  val_loss = 0.153639  |  training_for: 370.04
epoch = 256  |  train_loss = 0.147928  |  val_loss = 0.153558  |  training_for: 371.48
epoch = 257  |  train_loss = 0.147950  |  val_loss = 0.153393  |  training_for: 372.93
epoch = 258  |  train_loss = 0.147925  |  val_loss = 0.153357  |  training_for: 374.38
epoch = 259  |  train_loss = 0.147919  |  val_loss = 0.153250  |  training_for: 375.83
epoch = 260  |  train_loss = 0.147929  |  val_loss = 0.152651  |  training_for: 377.31
epoch = 261  |  train_loss = 0.147945  |  val_loss = 0.152936  |  training_for: 378.75
epoch = 262  |  train_loss = 0.147941  |  val_loss = 0.153104  |  training_for: 380.19
epoch = 263  |  train_loss = 0.147923  |  val_loss = 0.152994  |  training_for: 381.68
epoch = 264  |  train_loss = 0.147945  |  val_loss = 0.153148  |  training_for: 383.13
epoch = 265  |  train_loss = 0.147946  |  val_loss = 0.153171  |  training_for: 384.60
epoch = 266  |  train_loss = 0.147908  |  val_loss = 0.153266  |  training_for: 386.02
epoch = 267  |  train_loss = 0.147905  |  val_loss = 0.153021  |  training_for: 387.48
epoch = 268  |  train_loss = 0.147913  |  val_loss = 0.153295  |  training_for: 389.01
epoch = 269  |  train_loss = 0.147939  |  val_loss = 0.152971  |  training_for: 390.47
epoch = 270  |  train_loss = 0.147926  |  val_loss = 0.152346  |  training_for: 391.90
epoch = 271  |  train_loss = 0.147917  |  val_loss = 0.152142  |  training_for: 393.35
epoch = 272  |  train_loss = 0.147937  |  val_loss = 0.152698  |  training_for: 394.80
epoch = 273  |  train_loss = 0.147910  |  val_loss = 0.152724  |  training_for: 396.27
epoch = 274  |  train_loss = 0.147942  |  val_loss = 0.153665  |  training_for: 397.73
epoch = 275  |  train_loss = 0.147948  |  val_loss = 0.153354  |  training_for: 399.18
epoch = 276  |  train_loss = 0.147950  |  val_loss = 0.152899  |  training_for: 400.63
epoch = 277  |  train_loss = 0.147919  |  val_loss = 0.153097  |  training_for: 402.10
epoch = 278  |  train_loss = 0.147916  |  val_loss = 0.153227  |  training_for: 403.56
epoch = 279  |  train_loss = 0.147919  |  val_loss = 0.152958  |  training_for: 405.01
epoch = 280  |  train_loss = 0.147898  |  val_loss = 0.152810  |  training_for: 406.44
epoch = 281  |  train_loss = 0.147912  |  val_loss = 0.152554  |  training_for: 407.90
epoch = 282  |  train_loss = 0.147891  |  val_loss = 0.153223  |  training_for: 409.45
epoch = 283  |  train_loss = 0.147888  |  val_loss = 0.152502  |  training_for: 410.92
epoch = 284  |  train_loss = 0.147906  |  val_loss = 0.153892  |  training_for: 412.37
epoch = 285  |  train_loss = 0.147916  |  val_loss = 0.153049  |  training_for: 413.81
epoch = 286  |  train_loss = 0.147885  |  val_loss = 0.153194  |  training_for: 415.27
epoch = 287  |  train_loss = 0.147908  |  val_loss = 0.152451  |  training_for: 416.72
epoch = 288  |  train_loss = 0.147929  |  val_loss = 0.153289  |  training_for: 418.18
epoch = 289  |  train_loss = 0.147905  |  val_loss = 0.152873  |  training_for: 419.62
epoch = 290  |  train_loss = 0.147929  |  val_loss = 0.152830  |  training_for: 421.08
epoch = 291  |  train_loss = 0.147939  |  val_loss = 0.153431  |  training_for: 422.52
epoch = 292  |  train_loss = 0.147916  |  val_loss = 0.153272  |  training_for: 423.93
epoch = 293  |  train_loss = 0.147906  |  val_loss = 0.152166  |  training_for: 425.38
epoch = 294  |  train_loss = 0.147923  |  val_loss = 0.152275  |  training_for: 426.81
epoch = 295  |  train_loss = 0.147905  |  val_loss = 0.152380  |  training_for: 428.26
epoch = 296  |  train_loss = 0.147898  |  val_loss = 0.152403  |  training_for: 429.70
epoch = 297  |  train_loss = 0.147900  |  val_loss = 0.152959  |  training_for: 431.24
epoch = 298  |  train_loss = 0.147919  |  val_loss = 0.153065  |  training_for: 432.68
epoch = 299  |  train_loss = 0.147932  |  val_loss = 0.152402  |  training_for: 434.12
epoch = 300  |  train_loss = 0.147901  |  val_loss = 0.152985  |  training_for: 435.57
epoch = 301  |  train_loss = 0.147885  |  val_loss = 0.152463  |  training_for: 437.01
epoch = 302  |  train_loss = 0.147900  |  val_loss = 0.152964  |  training_for: 438.48
epoch = 303  |  train_loss = 0.147907  |  val_loss = 0.152887  |  training_for: 439.95
epoch = 304  |  train_loss = 0.147910  |  val_loss = 0.152816  |  training_for: 441.43
epoch = 305  |  train_loss = 0.147919  |  val_loss = 0.152707  |  training_for: 442.88
epoch = 306  |  train_loss = 0.147889  |  val_loss = 0.152654  |  training_for: 444.37
epoch = 307  |  train_loss = 0.147917  |  val_loss = 0.153284  |  training_for: 445.83
epoch = 308  |  train_loss = 0.147905  |  val_loss = 0.152995  |  training_for: 447.27
epoch = 309  |  train_loss = 0.147912  |  val_loss = 0.152289  |  training_for: 448.72
epoch = 310  |  train_loss = 0.147919  |  val_loss = 0.152796  |  training_for: 450.20
epoch = 311  |  train_loss = 0.147893  |  val_loss = 0.152487  |  training_for: 451.82
epoch = 312  |  train_loss = 0.147910  |  val_loss = 0.152661  |  training_for: 453.26
epoch = 313  |  train_loss = 0.147904  |  val_loss = 0.153081  |  training_for: 454.70
epoch = 314  |  train_loss = 0.147921  |  val_loss = 0.153168  |  training_for: 456.17
epoch = 315  |  train_loss = 0.147917  |  val_loss = 0.152935  |  training_for: 457.61
epoch = 316  |  train_loss = 0.147912  |  val_loss = 0.152499  |  training_for: 459.12
